"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s01","1","action-at-time","動作 + at + 時間","A1","FALSE","a1-u8-l1","早晨起床","I get up at seven.","我七點起床。","複習 get up 與 at 加時間。","a1-u8-l1-t05","5","seven","seven","seven-general","word","seven","seven","七","meaning","number 數詞","number 數詞","number 數詞","數量／時間","at-seven","at seven","在七點","2","at 加整點時間；本組合表示在七點。","at-clock-time","/ˈsɛvən/","/ˈsev.ən/","/ˈsev.ən/","","/ˈsɛvən/","/ˈsev.ən/","sev-en","第一音節","sev・en","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s02","2","action-at-location","動作 + at + 地點","A1","FALSE","a1-u8-l2","在家吃早餐","I eat breakfast at home.","我在家吃早餐。","複習 eat breakfast 與 at home。","a1-u8-l2-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s02","2","action-at-location","動作 + at + 地點","A1","FALSE","a1-u8-l2","在家吃早餐","I eat breakfast at home.","我在家吃早餐。","複習 eat breakfast 與 at home。","a1-u8-l2-t02","2","eat","eat","eat-general","word","eat","eat","吃","meaning","verb 動詞","verb 動詞","verb 動詞","動作","eat-breakfast","eat breakfast","吃早餐","1","eat breakfast 是常見搭配，表示吃早餐。","","/it/","/iːt/","/iːt/","","/it/","/iːt/","eat","單音節","eat","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s02","2","action-at-location","動作 + at + 地點","A1","FALSE","a1-u8-l2","在家吃早餐","I eat breakfast at home.","我在家吃早餐。","複習 eat breakfast 與 at home。","a1-u8-l2-t03","3","breakfast","breakfast","breakfast-general","word","breakfast","breakfast","早餐","meaning","noun 名詞","noun 名詞","noun 名詞","事物","eat-breakfast","eat breakfast","吃早餐","1","eat breakfast 是常見搭配，表示吃早餐。","","/ˈbrɛkfəst/","/ˈbrek.fəst/","/ˈbrek.fəst/","","/ˈbrɛkfəst/","/ˈbrek.fəst/","break-fast","第一音節","break・fast","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s02","2","action-at-location","動作 + at + 地點","A1","FALSE","a1-u8-l2","在家吃早餐","I eat breakfast at home.","我在家吃早餐。","複習 eat breakfast 與 at home。","a1-u8-l2-t04","4","at","at","at-location","word","at","at","時間或地點前的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","時間／地點關係","at-home","at home","在家","2","at home 是常見地點語塊，表示在家。","","/æt/","/æt/","/æt/","","/æt/","/æt/","at","單音節","at","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s02","2","action-at-location","動作 + at + 地點","A1","FALSE","a1-u8-l2","在家吃早餐","I eat breakfast at home.","我在家吃早餐。","複習 eat breakfast 與 at home。","a1-u8-l2-t05","5","home","home","home-general","word","home","home","家","meaning","noun／adverb 名詞／副詞","noun／adverb 名詞／副詞","noun 名詞","地點","at-home","at home","在家","2","at home 是常見地點語塊，表示在家。","","/hom/","/hoʊm/","/hoʊm/","","/hom/","/hoʊm/","home","單音節","home","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s03","3","go-to-place-at-time","go to + 地點 + at + 時間","A1","TRUE","a1-u8-l3","八點去上班","I go to work at eight.","我八點去上班。","複習 go to work 與 at 加時間。","a1-u8-l3-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s03","3","go-to-place-at-time","go to + 地點 + at + 時間","A1","TRUE","a1-u8-l3","八點去上班","I go to work at eight.","我八點去上班。","複習 go to work 與 at 加時間。","a1-u8-l3-t02","2","go","go","go-general","word","go","go","去","meaning","verb 動詞","verb 動詞","verb 動詞","移動","go-to-work","go to work","去上班","1","go to work 是常見搭配，整體表示去上班。","","/go/","/ɡoʊ/","/ɡoʊ/","","/go/","/ɡoʊ/","go","單音節","go","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s03","3","go-to-place-at-time","go to + 地點 + at + 時間","A1","TRUE","a1-u8-l3","八點去上班","I go to work at eight.","我八點去上班。","複習 go to work 與 at 加時間。","a1-u8-l3-t03","3","to-preposition","to","to-destination","word","to","to","方向或目的地前的介系詞","grammar","preposition 介系詞","preposition／infinitive marker 介系詞／不定詞標記","preposition 介系詞","方向／目的地","go-to-work","go to work","去上班","1","go to work 是常見搭配，整體表示去上班。","","/tə/","/tə/","/tə/","","/tə/","/tə/","to","單音節","to","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s03","3","go-to-place-at-time","go to + 地點 + at + 時間","A1","TRUE","a1-u8-l3","八點去上班","I go to work at eight.","我八點去上班。","複習 go to work 與 at 加時間。","a1-u8-l3-t04","4","work","work","work-noun","word","work","work","工作／上班","meaning","verb／noun 動詞／名詞","verb／noun 動詞／名詞","noun 名詞","工作／目的地","go-to-work","go to work","去上班","1","go to work 是常見搭配，整體表示去上班。","","/wɝk/","/wɝːk/","/wɝːk/","","/wɝk/","/wɝːk/","work","單音節","work","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s03","3","go-to-place-at-time","go to + 地點 + at + 時間","A1","TRUE","a1-u8-l3","八點去上班","I go to work at eight.","我八點去上班。","複習 go to work 與 at 加時間。","a1-u8-l3-t05","5","at","at","at-time","word","at","at","時間或地點前的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","時間／地點關係","at-eight","at eight","在八點","2","at 加整點時間；本組合表示在八點。","at-clock-time","/æt/","/æt/","/æt/","","/æt/","/æt/","at","單音節","at","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s03","3","go-to-place-at-time","go to + 地點 + at + 時間","A1","TRUE","a1-u8-l3","八點去上班","I go to work at eight.","我八點去上班。","複習 go to work 與 at 加時間。","a1-u8-l3-t06","6","eight","eight","eight-general","word","eight","eight","八","meaning","number 數詞","number 數詞","number 數詞","數量／時間","at-eight","at eight","在八點","2","at 加整點時間；本組合表示在八點。","at-clock-time","/et/","/eɪt/","/eɪt/","","/et/","/eɪt/","eight","單音節","eight","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s04","4","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","FALSE","a1-u8-l4","搭公車上班","I go to work by bus.","我搭公車去上班。","複習 go to work 與 by 加交通工具。","a1-u8-l4-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s04","4","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","FALSE","a1-u8-l4","搭公車上班","I go to work by bus.","我搭公車去上班。","複習 go to work 與 by 加交通工具。","a1-u8-l4-t02","2","go","go","go-general","word","go","go","去","meaning","verb 動詞","verb 動詞","verb 動詞","移動","go-to-work","go to work","去上班","1","go to work 是常見搭配，整體表示去上班。","","/go/","/ɡoʊ/","/ɡoʊ/","","/go/","/ɡoʊ/","go","單音節","go","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s04","4","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","FALSE","a1-u8-l4","搭公車上班","I go to work by bus.","我搭公車去上班。","複習 go to work 與 by 加交通工具。","a1-u8-l4-t03","3","to-preposition","to","to-destination","word","to","to","方向或目的地前的介系詞","grammar","preposition 介系詞","preposition／infinitive marker 介系詞／不定詞標記","preposition 介系詞","方向／目的地","go-to-work","go to work","去上班","1","go to work 是常見搭配，整體表示去上班。","","/tə/","/tə/","/tə/","","/tə/","/tə/","to","單音節","to","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s04","4","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","FALSE","a1-u8-l4","搭公車上班","I go to work by bus.","我搭公車去上班。","複習 go to work 與 by 加交通工具。","a1-u8-l4-t04","4","work","work","work-noun","word","work","work","工作／上班","meaning","verb／noun 動詞／名詞","verb／noun 動詞／名詞","noun 名詞","工作／目的地","go-to-work","go to work","去上班","1","go to work 是常見搭配，整體表示去上班。","","/wɝk/","/wɝːk/","/wɝːk/","","/wɝk/","/wɝːk/","work","單音節","work","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s04","4","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","FALSE","a1-u8-l4","搭公車上班","I go to work by bus.","我搭公車去上班。","複習 go to work 與 by 加交通工具。","a1-u8-l4-t05","5","by","by","by-transport","word","by","by","表示交通方式的介系詞","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","交通方式","by-bus","by bus","搭公車","2","by 加交通工具表示交通方式。","","/baɪ/","/baɪ/","/baɪ/","","/baɪ/","/baɪ/","by","單音節","by","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
"A1","a1-u8","A1 綜合短文","a1-u8-p01","1","a1-u8-p01-s04","4","go-to-place-by-transport","go to + 地點 + by + 交通工具","A1","FALSE","a1-u8-l4","搭公車上班","I go to work by bus.","我搭公車去上班。","複習 go to work 與 by 加交通工具。","a1-u8-l4-t06","6","bus","bus","bus-general","word","bus","bus","公車","meaning","noun 名詞","noun 名詞","noun 名詞","交通工具","by-bus","by bus","搭公車","2","by 加交通工具表示交通方式。","","/bʌs/","/bʌs/","/bʌs/","","/bʌs/","/bʌs/","bus","單音節","bus","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","v3規則已通過；句中發音、音訊與授權待人工複核"
