"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t01","1","our-our-determiner","our","our-determiner-01","word","Our","our","我們的","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t02","2","proposal-proposal-noun","proposal","proposal-noun-01","word","proposal","proposal","提案","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t03","3","focus-focuses-verb","focus","focus-verb-01","word","focuses","focus","著重","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t04","4","on-on-preposition","on","on-preposition-01","word","on","on","在……上／進行","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t05","5","quality-quality-noun","quality","quality-noun-01","word","quality","quality","品質","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t06","6","rather-rather-adverb","rather","rather-adverb-01","word","rather","rather","與 than 組成「而不是」","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","rather-than","rather than","而不是","1","用來清楚說明優先考量。","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t07","7","than-than-preposition","than","than-preposition-01","word","than","than","比","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","rather-than","rather than","而不是","1","用來清楚說明優先考量。","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t08","8","short-short-adjective","short","short-adjective-01","word","short","short","短期的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t09","9","term-term-noun","term","term-noun-01","word","term","term","期","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l01-s01","1","b2-u07-l01-pattern","rather than for priority","B2","TRUE","b2-u07-l01","說明提案優先順序","Our proposal focuses on quality rather than short term savings.","我們的提案著重品質，而不是短期節省。","rather than for priority","b2-u07-l01-p01-s01-t10","10","saving-savings-noun","saving","saving-noun-01","word","savings","saving","節省","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t01","1","we-we-pronoun","we","we-pronoun-01","word","We","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t02","2","could-could-auxiliary","could","could-auxiliary-01","word","could","could","可以；能夠（較委婉或假設）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t03","3","accept-accept-verb","accept","accept-verb-01","word","accept","accept","接受","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t04","4","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t05","5","offer-offer-noun","offer","offer-noun-01","word","offer","offer","提議","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t06","6","provided-provided-conjunction","provided","provided-conjunction-01","word","provided","provided","在……條件下","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","provided-that","provided that","只要；條件是","1","較正式地提出接受條件。","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t07","7","that-that-determiner","that","that-determiner-01","word","that","that","那個／用來連接子句","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","provided-that","provided that","只要；條件是","1","較正式地提出接受條件。","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t08","8","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t09","9","deadline-deadline-noun","deadline","deadline-noun-01","word","deadline","deadline","期限","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l02-s01","2","b2-u07-l02-pattern","provided that condition","B2","TRUE","b2-u07-l02","提出有條件的接受","We could accept the offer provided that the deadline changes.","只要期限調整，我們可以接受這項提議。","provided that condition","b2-u07-l02-p01-s01-t10","10","change-changes-noun","change","change-noun-01","word","changes","change","改變","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t01","1","the-the-determiner","the","the-determiner-01","word","The","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t02","2","figure-figures-noun","figure","figure-noun-01","word","figures","figure","數據","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t03","3","should-should-auxiliary","should","should-auxiliary-01","word","should","should","應該","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t04","4","be-be-auxiliary","be","be-auxiliary-01","word","be","be","be 動詞原形","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t05","5","explain-explained-verb","explain","explain-verb-01","word","explained","explain","說明","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t06","6","more-more-adverb","more","more-adverb-01","word","more","more","更多／更","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t07","7","clearly-clearly-adverb","clearly","clearly-adverb-01","word","clearly","clearly","清楚地","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t08","8","during-during-preposition","during","during-preposition-01","word","during","during","在……期間","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","during-the-presentation","during the presentation","簡報期間","1","during 加名詞表示事件進行的期間。","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t09","9","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","during-the-presentation","during the presentation","簡報期間","1","during 加名詞表示事件進行的期間。","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l03-s01","3","b2-u07-l03-pattern","modal passive for feedback","B2","TRUE","b2-u07-l03","改善簡報說明","The figures should be explained more clearly during the presentation.","簡報時應該更清楚地說明這些數據。","modal passive for feedback","b2-u07-l03-p01-s01-t10","10","presentation-presentation-noun","presentation","presentation-noun-01","word","presentation","presentation","簡報","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","during-the-presentation","during the presentation","簡報期間","1","during 加名詞表示事件進行的期間。","b2-u07-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t01","1","after-after-preposition","after","after-preposition-01","word","After","after","在……之後","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","after-reviewing-both-sides","after reviewing both sides","檢視雙方立場後","1","after 後接動名詞表示完成的前置步驟。","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t02","2","review-reviewing-verb","review","review-verb-01","word","reviewing","review","檢視","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","after-reviewing-both-sides","after reviewing both sides","檢視雙方立場後","1","after 後接動名詞表示完成的前置步驟。","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t03","3","both-both-determiner","both","both-determiner-01","word","both","both","兩者都","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","after-reviewing-both-sides","after reviewing both sides","檢視雙方立場後","1","after 後接動名詞表示完成的前置步驟。","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t04","4","side-sides-noun","side","side-noun-01","word","sides","side","雙方","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","after-reviewing-both-sides","after reviewing both sides","檢視雙方立場後","1","after 後接動名詞表示完成的前置步驟。","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t05","5","we-we-pronoun","we","we-pronoun-01","word","we","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t06","6","reach-reached-verb","reach","reach-verb-01","word","reached","reach","達成","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t07","7","a-a-determiner","a","a-determiner-01","word","a","a","一個","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t08","8","reasonable-reasonable-adjective","reasonable","reasonable-adjective-01","word","reasonable","reasonable","合理的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u07","提案、簡報與協商","b2-u07-p01","1","b2-u07-l04-s01","4","b2-u07-l04-pattern","after plus gerund","B2","TRUE","b2-u07-l04","達成合理協議","After reviewing both sides we reached a reasonable agreement.","檢視雙方立場後，我們達成了合理的協議。","after plus gerund","b2-u07-l04-p01-s01-t09","9","agreement-agreement-noun","agreement","agreement-noun-01","word","agreement","agreement","協議","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u07-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u08","B2 整合評論文章","b2-u08-p01","1","b2-u08-l01-s01","1","b2-u08-l01-pattern","relative clause for complex issues","B2","TRUE","b2-u08-l01","指出城市長期課題","Modern cities face problems that require long term planning.","現代城市面臨需要長期規劃的問題。","relative clause for complex issues","b2-u08-l01-p01-s01-t01","1","modern-modern-adjective","modern","modern-adjective-01","word","Modern","modern","現代的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u08-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u08","B2 整合評論文章","b2-u08-p01","1","b2-u08-l01-s01","1","b2-u08-l01-pattern","relative clause for complex issues","B2","TRUE","b2-u08-l01","指出城市長期課題","Modern cities face problems that require long term planning.","現代城市面臨需要長期規劃的問題。","relative clause for complex issues","b2-u08-l01-p01-s01-t02","2","city-cities-noun","city","city-noun-01","word","cities","city","城市","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u08-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u08","B2 整合評論文章","b2-u08-p01","1","b2-u08-l01-s01","1","b2-u08-l01-pattern","relative clause for complex issues","B2","TRUE","b2-u08-l01","指出城市長期課題","Modern cities face problems that require long term planning.","現代城市面臨需要長期規劃的問題。","relative clause for complex issues","b2-u08-l01-p01-s01-t03","3","face-face-verb","face","face-verb-01","word","face","face","面臨","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u08-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u08","B2 整合評論文章","b2-u08-p01","1","b2-u08-l01-s01","1","b2-u08-l01-pattern","relative clause for complex issues","B2","TRUE","b2-u08-l01","指出城市長期課題","Modern cities face problems that require long term planning.","現代城市面臨需要長期規劃的問題。","relative clause for complex issues","b2-u08-l01-p01-s01-t04","4","problem-problems-noun","problem","problem-noun-01","word","problems","problem","問題","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","problems-that-require","problems that require","需要處理的問題","1","that 引導關係子句說明問題的特性。","b2-u08-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u08","B2 整合評論文章","b2-u08-p01","1","b2-u08-l01-s01","1","b2-u08-l01-pattern","relative clause for complex issues","B2","TRUE","b2-u08-l01","指出城市長期課題","Modern cities face problems that require long term planning.","現代城市面臨需要長期規劃的問題。","relative clause for complex issues","b2-u08-l01-p01-s01-t05","5","that-that-determiner","that","that-determiner-01","word","that","that","那個／用來連接子句","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","problems-that-require","problems that require","需要處理的問題","1","that 引導關係子句說明問題的特性。","b2-u08-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
